experiment,T,pctl,rep,fold,test_positive_rate,model,accuracy,precision,recall,f1,roc_auc,pr_auc,task_seconds
horizon,4,75,2,3,0.24899598393574296,RandomForest,96.78714859437751,89.70588235294117,98.38709677419355,93.84615384615384,0.997498706227359,0.9928768277676043,79.7
horizon,4,75,2,3,0.24899598393574296,MLP,97.99196787148594,93.84615384615384,98.38709677419355,96.06299212598425,0.9977574607555632,0.9938221609592578,79.7
horizon,4,75,2,3,0.24899598393574296,GCN,81.12449799196787,57.14285714285714,96.7741935483871,71.8562874251497,0.9811971709504916,0.9607677808654583,79.7
horizon,4,75,2,3,0.24899598393574296,GraphSAGE,97.99196787148594,92.53731343283582,100.0,96.12403100775194,0.9993099879247886,0.9980198977412802,79.7
horizon,4,75,2,3,0.24899598393574296,GAT-LR,95.58232931726907,85.91549295774648,98.38709677419355,91.72932330827066,0.9869760220803864,0.9274579790633596,79.7
horizon,4,75,2,2,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,80.8
horizon,4,75,2,2,0.24899598393574296,Degree,80.72289156626506,100.0,22.58064516129032,36.84210526315789,0.9951267897188201,0.9830564189202236,80.8
horizon,4,75,2,2,0.24899598393574296,Eigenvector,77.10843373493977,100.0,8.064516129032258,14.925373134328357,0.9947386579265137,0.9853190457348031,80.8
horizon,4,75,2,2,0.24899598393574296,LogReg,98.39357429718876,95.3125,98.38709677419355,96.82539682539682,0.9992237364153873,0.9977038491260631,80.8
horizon,4,75,2,2,0.24899598393574296,RandomForest,99.19678714859438,98.38709677419355,98.38709677419355,98.38709677419355,0.99939623943419,0.9979107496846089,80.8
horizon,4,75,2,2,0.24899598393574296,MLP,98.39357429718876,98.33333333333333,95.16129032258065,96.72131147540983,0.9994824909435915,0.9984622098757818,80.8
horizon,4,75,2,2,0.24899598393574296,GCN,86.74698795180723,65.59139784946237,98.38709677419355,78.70967741935485,0.9781783681214421,0.9563051369992372,80.8
horizon,4,75,2,2,0.24899598393574296,GraphSAGE,99.19678714859438,98.38709677419355,98.38709677419355,98.38709677419355,0.9989649818871831,0.9971621015334199,80.8
horizon,4,75,2,2,0.24899598393574296,GAT-LR,97.18875502008032,93.65079365079364,95.16129032258065,94.39999999999999,0.9983612213213731,0.9952666082746154,80.8
horizon,4,75,2,4,0.25301204819277107,Majority,74.69879518072288,0.0,0.0,0.0,0.5,0.25301204819277107,80.1
horizon,4,75,2,4,0.25301204819277107,Degree,77.51004016064257,100.0,11.11111111111111,20.0,0.9823775388291517,0.9533682973399811,80.1
horizon,4,75,2,4,0.25301204819277107,Eigenvector,77.51004016064257,100.0,11.11111111111111,20.0,0.9804574159412869,0.9426354248005707,80.1
horizon,4,75,2,4,0.25301204819277107,LogReg,96.3855421686747,89.70588235294117,96.82539682539682,93.12977099236642,0.9961597542242703,0.9898059663922946,80.1
horizon,4,75,2,4,0.25301204819277107,RandomForest,97.18875502008032,93.75,95.23809523809523,94.48818897637796,0.9966717869943676,0.9907290980774228,80.1
horizon,4,75,2,4,0.25301204819277107,MLP,97.59036144578313,96.72131147540983,93.65079365079364,95.16129032258065,0.9904420549581838,0.9841556958460815,80.1
horizon,4,75,2,4,0.25301204819277107,GCN,73.49397590361446,48.8,96.82539682539682,64.8936170212766,0.9613415258576549,0.9133283879172207,80.1
horizon,4,75,2,4,0.25301204819277107,GraphSAGE,97.99196787148594,96.7741935483871,95.23809523809523,96.0,0.9969278033794162,0.991979359039716,80.1
horizon,4,75,2,4,0.25301204819277107,GAT-LR,97.18875502008032,96.66666666666667,92.06349206349206,94.3089430894309,0.9855777436422597,0.9750049678882363,80.1
horizon,5,75,0,0,0.24899598393574296,Majority,75.1004016064257,0.0,0.0,0.0,0.5,0.24899598393574296,80.5
