gene,ic,label,degree,score_LogReg,score_RandomForest,score_GradBoost,score_MLP,score_GCN,score_GraphSAGE,score_GAT-LR,sfari_score,eagle,syndromic
SHANK1,0.0906827309236947,1,53,0.999140388505685,0.9935,0.9996358112566308,0.9992681881733743,0.9513738602399826,0.9999944716691971,0.9732416570186615,2.0,14.65,0.0
KDM3B,0.0764016064257028,1,41,0.9979996065591799,0.994,0.9992369055016925,0.9981795695568139,0.8701593726873398,0.9998850524425507,0.970867246389389,1.0,1.5,1.0
DLG1,0.1041044176706827,1,62,0.9999659923877486,1.0,0.9994904946051457,0.9999095154364106,0.9526408463716507,0.9889339953660965,0.9701443910598755,2.0,,0.0
ARID1A,0.1362248995983935,1,79,0.9999999983089618,1.0,0.9994350448939311,0.9999996761504757,0.992438405752182,0.9931490123271942,0.9694427251815796,3.0,,1.0
TBL1XR1,0.0795180722891566,1,42,0.9978819419520562,1.0,0.9995704884229611,0.9990226319089176,0.8870604038238525,0.9815928190946579,0.9693031758069992,1.0,9.15,0.0
PTPN11,0.1033734939759036,1,63,0.9999884352132187,1.0,0.9995359553660108,0.9999769670786813,0.8737895488739014,0.9892493039369583,0.9691282957792282,1.0,,1.0
NF1,0.1382811244979919,1,81,0.9999999913878075,1.0,0.9994837280068836,0.999999324598577,0.9556370228528976,1.0000000149011612,0.969057023525238,1.0,9.3,1.0
SUPT16H,0.0992208835341365,1,68,0.9999945573854592,0.991,0.9993739827037573,0.9999607367996707,0.9206284433603287,0.9999942779541016,0.9686320573091507,2.0,,1.0
TSC2,0.109718875502008,1,61,0.9999878707116403,0.9995,0.9995712888269683,0.9999733020789029,0.9525409191846848,0.9999996572732925,0.9683563560247421,1.0,,1.0
DOT1L,0.093156626506024,1,51,0.9999679174124433,0.9930000000000001,0.9996002471738821,0.9997666571278402,0.9507269710302353,0.9891262948513031,0.9683361947536469,2.0,,1.0
NRXN3,0.0778473895582329,1,49,0.9900707531914021,0.9990000000000001,0.9993724699084443,0.9968406741286273,0.8848238289356232,0.9853932857513428,0.9679273515939713,1.0,11.1,0.0
ACTL6B,0.0653975903614457,1,37,0.9730774053430304,0.9855,0.9993674135352849,0.9937544242676044,0.9056037813425064,0.9886090159416199,0.9677708446979523,,,1.0
SLC1A2,0.0815983935742971,1,46,0.9876742071944552,0.9989999999999999,0.9996401164672499,0.9976225047746408,0.7189541012048721,0.9999813139438629,0.9676650613546371,3.0,,0.0
TBL1X,0.0955261044176706,1,50,0.9998033137199918,1.0,0.9995364261096219,0.9998825862706835,0.7703497111797333,0.9962088614702225,0.9676394909620285,2.0,,0.0
SNAP25,0.1330281124497992,1,100,0.9999999870103066,1.0,0.9995134054232644,0.9999997367799647,0.9303544759750366,0.9989658892154694,0.9674358367919922,2.0,,0.0
ATRX,0.1537108433734939,1,98,0.9999999999878215,1.0,0.9995447452519055,0.9999999967375333,0.9043289124965668,0.9945910573005676,0.9670898914337158,1.0,9.25,0.0
MAPK3,0.1541847389558233,1,112,0.9999999999730641,0.9990000000000001,0.9994340138696565,0.9999999949449683,0.9492111653089523,0.994102269411087,0.9666391164064407,2.0,,0.0
SCN2A,0.1311004016064257,1,101,0.99999999612572,1.0,0.9995586063280829,0.9999998643805261,0.8636041134595871,0.9909221529960632,0.9665080904960632,1.0,109.3,0.0
ADNP,0.1051004016064257,1,54,0.9999661531526235,0.9990000000000001,0.9995783935023708,0.9999207615185504,0.8862165212631226,0.9969835579395294,0.9652349203824997,1.0,41.5,1.0
TAF4,0.0599357429718875,1,32,0.8141814851602805,0.612,0.16262717372550411,0.8240021856881332,0.7724044919013977,0.864429384469986,0.9647984355688095,2.0,,1.0
RELN,0.0774457831325301,1,44,0.9811727927766467,1.0,0.9994449568508208,0.9968812075217928,0.7555354982614517,0.9847200214862823,0.9646740108728409,1.0,7.2,0.0
SIN3A,0.1273734939759036,1,94,0.9999999999363096,0.9995,0.9995250182039309,0.9999999527567258,0.9135003238916397,0.999727338552475,0.9641349017620087,1.0,,1.0
SYNCRIP,0.0664899598393574,1,44,0.9697229590061077,0.996,0.9995175782409488,0.9947227093498958,0.7790062427520752,0.968576043844223,0.9638136625289917,2.0,,0.0
DISC1,0.0867309236947791,1,58,0.9994054765850925,0.9955,0.9995777389524105,0.9995515126518094,0.6802284270524979,0.9999821186065674,0.9629841595888138,2.0,4.6,0.0
SYN2,0.1010682730923694,1,59,0.9999198781144418,1.0,0.9994924755916268,0.9998530536422566,0.934650719165802,0.9836882054805756,0.9624056220054626,2.0,,0.0
MECP2,0.2039116465863454,1,130,0.9999999999999939,1.0,0.9995048799643808,0.9999999999769477,0.9589681476354599,1.0000000149011612,0.9621636718511581,1.0,106.65,1.0
NCL,0.1074136546184739,1,63,0.9999881891911225,1.0,0.9995477560031465,0.9999806499337989,0.8968046605587006,0.9999998509883881,0.961306020617485,,,
POLR2A,0.1371004016064257,1,93,0.9999999994105778,0.9990000000000001,0.9995160018852911,0.9999998879731514,0.9826921075582504,0.9953958094120026,0.960691824555397,3.0,,1.0
STX1A,0.0757510040160642,1,52,0.9778160836644866,0.9855,0.9986013994573201,0.9941329676494515,0.7897964864969254,0.9996041059494019,0.9596888870000839,2.0,,0.0
SYT1,0.0996546184738955,1,75,0.9999907039574782,1.0,0.9994952570690707,0.9999724149327825,0.9082328528165817,0.9999953061342239,0.9596535265445709,,,1.0
BCL11A,0.0600321285140562,1,34,0.90704849749408,0.9335,0.9965377762517719,0.9786039859398245,0.8389534652233124,0.9622214436531067,0.9596162289381027,1.0,9.15,1.0
USP7,0.1142329317269076,1,74,0.9999995061642482,1.0,0.9995721879294008,0.9999981259033026,0.7398342490196228,0.9999997764825821,0.9594379365444183,2.0,,1.0
GRM5,0.1201204819277108,1,87,0.9999997970107086,1.0,0.9996355857675315,0.9999921090895663,0.9146759957075119,0.998250737786293,0.9587592482566833,2.0,,0.0
RBFOX1,0.0747871485943775,1,44,0.9668925209952429,0.998,0.9995863292087448,0.9909814313471212,0.6772968247532845,0.9996405243873596,0.9587391763925552,2.0,,0.0
MET,0.0873092369477911,1,54,0.9995618898814822,0.9990000000000001,0.9994815579397496,0.9998284172887022,0.871675044298172,0.9999838769435883,0.9587115943431854,2.0,,0.0
KMT2E,0.087012048192771,1,56,0.9999465047821874,0.9955,0.9994564549074738,0.9998085460748725,0.9262403398752213,0.9887565076351166,0.9585340768098831,1.0,38.65,1.0
GPHN,0.0877751004016064,1,49,0.9971346508802033,0.9995,0.9993183898281757,0.9990562699472596,0.9201159179210663,0.992499366402626,0.9581164568662643,2.0,,0.0
SMAD4,0.1337429718875502,1,87,0.9999999955632286,0.9989999999999999,0.9994632748714138,0.9999999200033689,0.9426650553941727,1.0000000149011612,0.9579415321350098,2.0,,0.0
ARID1B,0.1161767068273092,1,57,0.9999979831317677,0.9990000000000001,0.9994703467849037,0.999986921961323,0.9844257682561874,0.9999999850988388,0.9577538222074509,1.0,34.75,1.0
NRCAM,0.0577108433734939,1,37,0.5534274902610143,0.6335000000000001,0.42866438395595874,0.3480892181402043,0.7151266485452652,0.8063464239239693,0.9576846361160278,2.0,,0.0
GABRB2,0.0646746987951807,1,43,0.8651309724996608,0.9665,0.9979751218783266,0.948512642947442,0.8049573600292206,0.9945990592241287,0.9573695063591003,1.0,0.3,0.0
SYNGAP1,0.1275983935742972,1,71,0.9999989576130932,1.0,0.99950604619401,0.9999963689617484,0.9458775520324707,0.9825524836778641,0.9565407931804657,1.0,40.75,1.0
BPTF,0.0884257028112449,1,54,0.9999430262631179,0.9984999999999999,0.9994581883967072,0.9997839232482261,0.910154864192009,0.9965443760156631,0.9563156813383102,3.0,,0.0
BRD4,0.1936706827309237,1,149,1.0,1.0,0.9994589442804066,0.999999999997218,0.9584364593029022,1.0000000149011612,0.9562668055295944,2.0,,0.0
STXBP1,0.1027791164658634,1,73,0.9999795864022127,0.9990000000000001,0.9995109334589785,0.9999218146457636,0.8987936079502106,0.9999970346689224,0.9562645554542542,1.0,19.1,1.0
HDAC4,0.1273815261044176,1,71,0.9999999249518862,1.0,0.9995259808592295,0.9999992600476731,0.9274533838033676,0.9924185872077942,0.9555129110813141,2.0,,1.0
H4C5,0.0715903614457831,1,33,0.9714241778730396,0.877,0.9832445389063331,0.9179283110500276,0.8764688521623611,0.9732628017663956,0.9551149606704712,,,1.0
CBX1,0.0730522088353413,1,42,0.9913017832700027,0.9984999999999999,0.9991907004863968,0.9969680211279112,0.8348136246204376,0.9841376543045044,0.9550006836652756,3.0,,1.0
DRD1,0.0669718875502008,1,41,0.8613242880357853,0.971,0.9961619950709253,0.9684107726579678,0.8745055347681046,0.9979212582111359,0.9545884281396866,2.0,,0.0
DNMT3A,0.134722891566265,1,84,0.9999999992125734,1.0,0.9995682908237253,0.99999994105306,0.9476021975278854,0.9933792650699615,0.9543947875499725,1.0,15.9,1.0
USP9X,0.0755502008032128,1,51,0.9976079346848703,0.9995,0.9994845545029565,0.9994665100230633,0.5780102536082268,0.999823123216629,0.9542398899793625,1.0,,1.0
NLGN3,0.1192610441767068,1,79,0.9999996342328754,0.9995,0.9994893371230106,0.9999919923870968,0.9474494755268097,1.0000000149011612,0.9540573805570602,1.0,6.5,0.0
DLG4,0.1883293172690763,1,157,0.9999999999999991,1.0,0.9995841268805015,0.9999999998704566,0.9692447781562805,1.0000000149011612,0.9540187418460846,1.0,2.45,0.0
NRXN1,0.1567550200803212,1,152,0.999999999999967,1.0,0.9995573076892189,0.9999999999449067,0.9807652831077576,0.9933353513479233,0.9537722766399384,1.0,143.75,0.0
DLG3,0.0930843373493976,1,62,0.999901622265901,1.0,0.9995623889674801,0.999885844748759,0.9363846629858017,0.9828202873468399,0.9537244588136673,2.0,,0.0
GRIP1,0.0738795180722891,1,45,0.9845974009372522,1.0,0.9994388682613691,0.9975268268193133,0.8391232937574387,0.9849534779787064,0.9536323845386505,2.0,,0.0
SLC6A3,0.0920883534136546,1,55,0.9993356328073444,1.0,0.9995991680020684,0.9997651423882241,0.8804728090763092,0.9931700229644775,0.9535894840955734,2.0,,0.0
KMT2B,0.0814859437751004,1,45,0.9992173739746323,0.9995,0.9994733749587665,0.9981761247446994,0.9502401798963547,0.9999509453773499,0.9532336443662643,3.0,,0.0
HUWE1,0.091582329317269,1,59,0.9998807194571446,1.0,0.9996232494342677,0.999932106688621,0.604005716741085,0.9880832433700562,0.9528614282608032,,,1.0
CREBBP,0.1827791164658634,1,141,1.0,1.0,0.9995587165292878,0.9999999999981308,0.9604894518852234,0.9957186579704285,0.9521006941795349,1.0,31.35,1.0
NLGN4X,0.1251325301204819,1,80,0.9999998495770914,1.0,0.9994971356516413,0.9999985475467266,0.8638767451047897,0.9991105794906616,0.9519580155611038,1.0,12.0,0.0
TRIM33,0.0634216867469879,1,32,0.8411943424164442,0.9079999999999999,0.9775994387127532,0.9069807298090912,0.6947065591812134,0.9673124700784683,0.9516895860433578,2.0,,0.0
KDM6B,0.1296546184738956,1,83,0.9999999988292922,1.0,0.9995494931880831,0.9999998813837814,0.8708449006080627,0.9992075562477112,0.9516043365001678,1.0,13.75,0.0
SHANK2,0.1096706827309236,1,67,0.9999888058895932,1.0,0.9994985035073184,0.9999399752571934,0.9463288635015488,0.9987288862466812,0.9514871835708618,1.0,18.55,0.0
NIPBL,0.1006104417670682,1,65,0.9999902606501246,1.0,0.9994781344205157,0.9999582752970484,0.830105185508728,0.9801640063524246,0.9513442516326904,1.0,15.8,1.0
PRKCB,0.0839919678714859,1,53,0.9987025732889627,0.9995,0.9994760468731806,0.9994233095015008,0.8812521547079086,0.9999573677778244,0.9511622935533524,2.0,,0.0
KDM1A,0.1407550200803212,1,98,0.9999999999938811,1.0,0.9995588325371658,0.9999999932765118,0.9222255796194077,0.9909127205610275,0.9511594474315643,3.0,,0.0
PPP2R1A,0.1024257028112449,1,64,0.9999753034362528,1.0,0.9995588035930679,0.9999682668182464,0.8986642956733704,0.9780084043741226,0.9510288834571838,3.0,,0.0
PRKDC,0.1125220883534136,1,59,0.9999918921406731,1.0,0.9995853078769609,0.9999855830802952,0.8811273723840714,0.9877454489469528,0.95085409283638,2.0,,0.0
GRID2,0.0738955823293172,1,46,0.9513122157519154,0.9970000000000001,0.9992757315695886,0.9909285825286771,0.8423397243022919,0.9993860870599747,0.9505498707294464,2.0,,0.0
PXDN,0.1199518072289156,1,66,0.9999982673877076,1.0,0.9994825272884786,0.9999956286894438,0.9244859218597412,0.9999998360872269,0.9502081871032715,2.0,,0.0
MAPT,0.1428192771084337,1,83,0.9999999771355988,1.0,0.9995783245782115,0.9999998338706149,0.9287037402391434,0.9936890751123428,0.9500584751367569,3.0,,0.0
SHANK3,0.1306987951807229,1,88,0.9999999727962887,1.0,0.9995300689939123,0.9999990554620142,0.946429044008255,0.9918528944253922,0.9499230086803436,1.0,74.85,1.0
KDM5B,0.0991084337349397,1,59,0.9999956662790075,1.0,0.999560657445783,0.9999658617739939,0.8813177645206451,0.9999991655349731,0.9496942162513733,1.0,3.05,0.0
NLGN1,0.1191244979919678,1,81,0.9999997869275905,0.9985,0.9996064274671969,0.9999975103710731,0.980175644159317,0.992427721619606,0.94962577521801,2.0,,0.0
PTGS2,0.0900481927710843,1,47,0.9985606922735188,0.996,0.9995374566550993,0.9995799890175167,0.86785688996315,0.9999944865703583,0.9491688162088394,2.0,,0.0
UBR5,0.0729156626506024,1,43,0.9718376644888506,0.9955,0.999244276967555,0.9953433674502556,0.43620525673031807,0.9863406270742416,0.9489912390708923,2.0,18.45,0.0
SPTAN1,0.1029959839357429,1,57,0.9997153317520561,1.0,0.9996158528998312,0.9998932880209717,0.8698856830596924,0.9878161400556564,0.9488950073719025,3.0,,0.0
KDM6A,0.1552449799196787,1,115,0.9999999999999426,1.0,0.9996261950244142,0.9999999997889722,0.9934776276350021,0.9935091584920883,0.9484751373529434,2.0,,0.0
EHMT1,0.0902811244979919,1,50,0.9998563638650313,0.998,0.9994173206812572,0.9998564255502307,0.8602976351976395,0.9999879449605942,0.9474449306726456,1.0,13.5,1.0
KANSL1,0.0543052208835341,0,31,0.8754536004598181,0.7985,0.9797751024422932,0.9163296559456677,0.7307227551937103,0.8735900372266769,0.947392612695694,1.0,1.1,1.0
IGF1,0.1064658634538152,1,60,0.9999775696547839,1.0,0.9995905972493674,0.9999706389385523,0.9506092518568039,0.9967181086540222,0.9472364783287048,3.0,,0.0
XRCC6,0.1054056224899598,1,60,0.9999856112657486,1.0,0.9994829798710451,0.9999491153375554,0.9096978455781937,0.9971083551645279,0.9468660056591034,3.0,,0.0
UBE3A,0.1385060240963855,1,84,0.9999999797530174,1.0,0.999545263661475,0.999999662291784,0.8031365126371384,0.9989523887634277,0.9467448741197586,1.0,,1.0
RAD21,0.0816305220883534,1,50,0.9990107257545869,0.9950000000000001,0.9991454966961505,0.9995179059429287,0.8345464766025543,0.966876208782196,0.9462236911058426,,,1.0
PHB,0.0753654618473895,1,41,0.974421892451013,0.9964999999999999,0.9996351908947616,0.9966752571748703,0.8078210055828094,0.9998882561922073,0.9460359960794449,,,
PRKN,0.0959277108433735,1,57,0.9997900885728939,1.0,0.9995355923503323,0.9998942438279569,0.9075565487146378,0.9876722693443298,0.9456374049186707,2.0,,0.0
TBR1,0.0820963855421686,1,52,0.9967248498405852,1.0,0.9994553420899838,0.9992012348749673,0.7708197236061096,0.9701998680830002,0.9453261941671371,1.0,10.85,0.0
BACE1,0.0697831325301204,1,33,0.9005030760683006,0.8984999999999999,0.994189415053792,0.9781875550279899,0.7898246943950653,0.9997146874666214,0.9453239142894745,3.0,,0.0
PABPC1,0.0775180722891566,1,62,0.9994559209549633,0.9990000000000001,0.9996332318456854,0.9994726530513404,0.8051120638847351,0.9862738251686096,0.9453164339065552,3.0,,1.0
LEP,0.0761365461847389,1,45,0.9925334667237281,1.0,0.9995127069250516,0.9985942638582024,0.8176198303699493,0.9999464601278305,0.9453044235706329,2.0,,0.0
DLG2,0.1117269076305221,1,76,0.9999984184011824,1.0,0.9995687808008269,0.9999854675159172,0.9085423648357391,0.9999995976686478,0.9452450126409531,2.0,,0.0
SLC6A1,0.0934618473895582,1,58,0.99844047210473,0.9964999999999999,0.9992925498143772,0.9993859493267632,0.8623834997415543,0.9999493360519409,0.9449834525585175,1.0,31.15,1.0
CUL4B,0.0708915662650602,1,36,0.9744796808150517,0.9864999999999999,0.9993703437760303,0.996012984613498,0.7476068288087845,0.9999322593212128,0.9439899176359177,3.0,,1.0
SYN1,0.1331084337349397,1,88,0.9999999782018739,1.0,0.9996141899296811,0.9999993785340062,0.9428310394287109,1.0000000149011612,0.9438837170600891,1.0,2.35,0.0
KCNB1,0.0621285140562249,1,42,0.7143140799625546,0.8539999999999999,0.9260130072706013,0.8442714206463239,0.4546426124870777,0.9374534487724304,0.9428399801254272,1.0,,1.0
CAMK2A,0.148570281124498,1,100,0.9999999994247266,1.0,0.9996179849681399,0.9999999170382902,0.9525278210639954,0.9990828633308411,0.9428215324878693,1.0,,1.0
FOXG1,0.0845140562248996,1,48,0.9976300693995208,1.0,0.999588473270207,0.9993943612459857,0.7586636692285538,0.9979681521654129,0.9428016692399979,1.0,5.7,1.0
ASH1L,0.1047550200803212,1,67,0.9999988976269617,1.0,0.999482826198061,0.9999865811987012,0.9365779161453247,0.990472674369812,0.9427870362997055,1.0,14.15,0.0
ESR2,0.077012048192771,1,38,0.9740390710017002,0.9910000000000001,0.999330182305816,0.9974880161766119,0.8382440805435181,0.9912476390600204,0.9427755028009415,2.0,,0.0
PHF8,0.0790441767068273,1,51,0.9997018623688216,1.0,0.9992523764576373,0.999464544612372,0.8791788667440414,0.9828869253396988,0.941786989569664,,,1.0
CUX1,0.0602329317269076,1,37,0.8963916896063279,0.9890000000000001,0.9995918735422379,0.9716031174186353,0.6753730624914169,0.9605425298213959,0.9413330405950546,2.0,,0.0
PTEN,0.2232771084337349,1,162,1.0,0.9995,0.999503294627243,0.9999999999999348,0.9961811900138855,0.9999831765890121,0.9408029019832611,1.0,63.15,1.0
HOMER1,0.0979277108433735,1,55,0.9997644879771598,0.9984999999999999,0.9995070644232563,0.9997988767021306,0.9159405082464218,0.9873995333909988,0.9407034665346146,2.0,,0.0
SIN3B,0.0859116465863453,1,52,0.9999062270681224,0.9950000000000001,0.9995813857976289,0.9997462711527304,0.9278503060340881,0.9999982267618179,0.9406348615884781,2.0,,1.0
CYFIP1,0.0914859437751004,1,56,0.9996704068996385,1.0,0.9994835438326812,0.9998128985319032,0.7906187921762466,0.999994084239006,0.9404140412807465,2.0,,0.0
BRCA2,0.1041606425702811,1,57,0.9999835195034058,1.0,0.999554546664398,0.9999621978406124,0.8834180384874344,0.9999990314245224,0.9402809292078018,2.0,,0.0
BTRC,0.0935582329317269,1,57,0.9998571340385796,1.0,0.9995154743526072,0.9999065005435054,0.8258685618638992,0.9999967217445374,0.9399940371513367,2.0,,0.0
DLGAP2,0.0738072289156626,1,47,0.9875425085121701,0.9930000000000001,0.9993951011040048,0.9963467432281702,0.8705359548330307,0.9890295416116714,0.9389037489891052,2.0,2.8,0.0
NEDD4,0.0830281124497992,1,42,0.9946548820778434,0.9985000000000002,0.9994943646151272,0.9993615850864218,0.8694704174995422,0.9848274439573288,0.9387176483869553,3.0,,0.0
NLGN4Y,0.0794457831325301,1,40,0.9892146168697593,0.9675,0.9996354358493971,0.9962578271592895,0.9135899841785431,0.999908059835434,0.9384871274232864,2.0,,0.0
SETD1A,0.1086265060240963,1,76,0.9999999780567388,1.0,0.9996200837595441,0.9999990211014143,0.906489685177803,0.9940557777881622,0.9380103796720505,1.0,4.35,1.0
DLGAP3,0.0679036144578313,1,34,0.7855604002799353,0.818,0.9562477958201927,0.12342562652770088,0.896136075258255,0.9728145450353622,0.9373662918806076,2.0,,0.0
SYP,0.132714859437751,1,78,0.999999876465119,0.9995,0.9994660555904804,0.9999992839309371,0.9324270933866501,0.9929467290639877,0.9372214674949646,3.0,,0.0
GABRG2,0.0777670682730923,1,51,0.9848733189917425,0.9975,0.9981853558254612,0.9960359834657689,0.8499722629785538,0.9836309105157852,0.9370178878307343,3.0,,0.0
SRCAP,0.0786104417670682,1,35,0.9900285822741137,0.9655,0.9962776680622272,0.9833745110644816,0.8825831711292267,0.9998124688863754,0.9369062930345535,1.0,,0.0
FGFR1,0.1012369477911646,1,57,0.9999423193246706,1.0,0.999561567195855,0.9999347740095753,0.9613015800714493,0.9888670742511749,0.9368588775396347,2.0,,0.0
NTRK2,0.1326586345381526,1,77,0.9999996183412918,1.0,0.9995680400138567,0.9999974433913847,0.9674727916717529,0.9966353923082352,0.9367993026971817,,,1.0
GRIN2B,0.1912530120481927,1,154,0.9999999999999996,0.9989999999999999,0.9994809282999071,0.9999999999967379,0.921814039349556,0.9999774098396301,0.9366160780191422,1.0,29.65,0.0
KDM3A,0.0689156626506024,1,37,0.9887961327414083,0.9930000000000001,0.9987043087021371,0.9908250579449365,0.8296402841806412,0.9988730698823929,0.9366136640310287,3.0,,0.0
RPS6KA3,0.0655341365461847,1,30,0.8596606557556302,0.897,0.9938279130267231,0.936062679356142,0.7703743129968643,0.9974224418401718,0.9365619122982025,2.0,,1.0
HTR2C,0.0640722891566265,1,37,0.6661444453438359,0.8749999999999999,0.9658809196002751,0.6747387104024105,0.6933910101652145,0.9464013874530792,0.9360525906085968,3.0,0.1,0.0
FMR1,0.1864578313253012,1,128,0.9999999999999116,1.0,0.9995412014664593,0.9999999998591756,0.9923136085271835,0.9975544512271881,0.9359814375638962,1.0,,1.0
CLTC,0.0847951807228915,1,55,0.9990751379233864,1.0,0.9995516607537671,0.9997039271557328,0.7555139511823654,0.9929986745119095,0.9359472692012787,3.0,,0.0
ITPR1,0.0973092369477911,1,64,0.9997753735213387,0.9925,0.999425866012758,0.9999037295937869,0.7832897901535034,0.9935890436172485,0.9336560517549515,2.0,,0.0
ADRB2,0.0738554216867469,1,47,0.9844746511341423,0.9995,0.9995690392948725,0.997324666712446,0.788164883852005,0.9697849154472351,0.9335431158542633,2.0,,0.0
TSC1,0.0693493975903614,1,35,0.9237849204082558,0.9804999999999999,0.9990961724418344,0.988381254463665,0.8455986827611923,0.9994936436414719,0.9332984536886215,1.0,17.1,1.0
PRKCA,0.1339919678714859,1,84,0.9999999349576916,1.0,0.9995569169022654,0.9999995299184608,0.9558903276920319,0.9916483759880066,0.9332910031080246,2.0,,0.0
PAX6,0.1007710843373494,1,66,0.999989857561645,1.0,0.9995150115283183,0.9999809502709209,0.8102295100688934,0.987433061003685,0.933150514960289,,,1.0
MTOR,0.1489477911646586,1,90,0.9999999988251451,1.0,0.9994946854180646,0.9999999419505285,0.9363706409931183,1.0000000149011612,0.9326222240924835,1.0,,1.0
CTCF,0.1479839357429719,1,91,0.9999999999479945,1.0,0.999635991519244,0.9999999037877466,0.9575535506010056,0.9994284510612488,0.9324437826871872,1.0,10.45,1.0
NTRK1,0.1000562248995984,1,67,0.999973390839434,1.0,0.9995331735687085,0.9999646025676903,0.8825238794088364,0.9999962002038956,0.9323589205741882,2.0,,0.0
RBBP5,0.108433734939759,1,69,0.9999998086937814,0.9984999999999999,0.9994771476880766,0.9999939944436506,0.9788433015346527,0.9999999403953552,0.9317558109760284,2.0,,0.0
VCP,0.0957108433734939,1,65,0.9999732450218126,1.0,0.9994737666178438,0.9999580635668726,0.8057030737400055,0.9999932199716568,0.9316294193267822,3.0,,0.0
PHF21A,0.0557831325301204,0,31,0.7423916158416579,0.589,0.09271120511523014,0.8147780286878035,0.840258464217186,0.7154962420463562,0.931459054350853,1.0,5.35,1.0
HNRNPK,0.1163212851405622,1,78,0.9999995942711871,1.0,0.999420546941045,0.9999965383117226,0.874031201004982,0.9975916743278503,0.931204080581665,2.0,,1.0
SCN1A,0.1058795180722891,1,76,0.9999931046722631,1.0,0.9995972342039121,0.9999806304776804,0.9649925082921982,0.9810278713703156,0.9309411197900772,1.0,,1.0
ANK2,0.107718875502008,1,69,0.9999823001389995,1.0,0.9995828541574069,0.9999838063702546,0.9025543332099915,0.989446297287941,0.930910125374794,1.0,10.8,0.0
NTRK3,0.0599277108433734,1,31,0.7131123444691148,0.712,0.9749369730501518,0.6498979759275955,0.8321111649274826,0.9456879198551178,0.9309011995792389,2.0,,0.0
GABRB3,0.0944899598393574,1,63,0.9997496175941636,1.0,0.9995900014636633,0.9998068035482578,0.830901563167572,0.9806269854307175,0.9308883100748062,1.0,,0.0
KDM1B,0.0543052208835341,0,38,0.9524254143986174,0.615,0.9752445239824522,0.9672298321709908,0.8532022088766098,0.9407069832086563,0.9307610541582108,2.0,,0.0
KMT2A,0.1441686746987951,1,100,0.9999999999949847,1.0,0.9994950627087604,0.9999999956052535,0.9943419545888901,0.9969521313905716,0.930690586566925,1.0,18.55,1.0
SETD2,0.1349477911646586,1,102,0.9999999999914488,1.0,0.9995167288988154,0.9999999738984051,0.953721210360527,0.9945345669984818,0.9304593056440353,1.0,,0.0
KCNQ3,0.0642248995983935,1,47,0.9289603851443436,0.9144999999999999,0.9918781320069499,0.9843330468138898,0.7947920709848404,0.9550383239984512,0.929987221956253,1.0,11.1,0.0
MEF2C,0.0964658634538152,1,48,0.999301022049736,1.0,0.9995998825675974,0.9997682188587945,0.8485928028821945,0.9950281232595444,0.9297038018703461,1.0,9.85,1.0
KCNA2,0.079004016064257,1,54,0.9916150289722414,0.9964999999999999,0.998947068447012,0.9978128629282916,0.8069928735494614,0.9997828900814056,0.9293614625930786,3.0,,0.0
SYNE1,0.0586907630522088,1,34,0.738530802885295,0.8600000000000001,0.9920900701149333,0.35826941978216875,0.5433371067047119,0.7327108532190323,0.9290535300970078,2.0,,0.0
DSCAM,0.0616144578313253,1,38,0.7848271421662119,0.9255,0.870853189689844,0.8396227936030942,0.5394838154315948,0.9822127819061279,0.9287973493337631,1.0,13.5,0.0
TRRAP,0.1084497991967871,1,68,0.9999992675003766,1.0,0.9995516607537671,0.9999921963313427,0.8670636117458344,0.998577356338501,0.9282994270324707,1.0,,1.0
H4C3,0.0720562248995984,1,35,0.9831495110734879,0.9935,0.9961818582931965,0.9798591804607508,0.9138067066669464,0.9834618270397186,0.9282224327325821,,,1.0
EIF4E,0.0961686746987951,1,65,0.9999567411307804,1.0,0.9995822707241884,0.9999565017407619,0.8810681700706482,0.9999869167804718,0.9280308336019516,2.0,3.6,0.0
GRIN2A,0.1551646586345381,1,119,0.999999999981086,1.0,0.9995941370038148,0.9999999772257762,0.9865060746669769,0.9994455873966217,0.9280303716659546,1.0,3.6,0.0
HNRNPD,0.0827309236947791,1,55,0.9988487703127192,1.0,0.9995681550015373,0.9995373298565668,0.8265895992517471,0.9810165464878082,0.9278929531574249,2.0,,1.0
GNAS,0.0744096385542168,1,47,0.994565707636651,1.0,0.9994490773140244,0.9987714831006076,0.8267752826213837,0.984375536441803,0.9277077615261078,2.0,,0.0
MAOA,0.0649558232931726,1,44,0.9600808206439894,0.998,0.999181666880291,0.9912327581186338,0.32570986822247505,0.9960854202508926,0.9270788729190826,2.0,,0.0
AGO2,0.1303855421686747,1,73,0.9999998623853198,1.0,0.9995610253840709,0.9999983444176899,0.9448783546686172,0.9975316375494003,0.9270466268062592,2.0,,1.0
AGO4,0.0888032128514056,1,41,0.9993748341777435,0.9964999999999999,0.9995248220525839,0.9992933858733648,0.9122745543718338,0.9957223236560822,0.926968514919281,2.0,,0.0
SLC12A5,0.0696546184738955,1,39,0.866780043903356,0.9764999999999999,0.9973464439601438,0.9387136626305559,0.8664731830358505,0.9780692607164383,0.9268414527177811,2.0,,0.0
CACNA1B,0.0836465863453815,1,53,0.9899019796441134,0.9995,0.9990319135119807,0.9977564555855588,0.8445990979671478,0.9997427016496658,0.9264499247074127,2.0,,0.0
