gene,ic_T1,ic_T2,ic_T3,ic_T4,ic_T5
TBCK,0.0009558232931726907,0.0010602409638554217,0.0009718875502008033,0.0009959839357429718,0.0014779116465863454
TBL1X,0.008803212851405623,0.09552610441767068,0.42296385542168674,0.7236385542168675,0.8118473895582329
TBL1XR1,0.007461847389558233,0.07951807228915662,0.3803132530120482,0.7134457831325302,0.8096546184738956
TBR1,0.008867469879518072,0.08209638554216868,0.3864176706827309,0.7123373493975904,0.8083614457831325
TBX1,0.0015742971887550202,0.0036626506024096386,0.019943775100401608,0.09689156626506024,0.2495983935742972
TBX22,0.001678714859437751,0.00708433734939759,0.05731726907630522,0.23898795180722893,0.43857831325301205
TCEAL1,0.002,0.010240963855421687,0.08846586345381525,0.3070682730923695,0.5460321285140562
TCF12,0.003437751004016064,0.030602409638554217,0.19495582329317268,0.5513012048192771,0.7471405622489959
TCF20,0.003244979919678715,0.022779116465863454,0.15891566265060242,0.4408112449799197,0.6338152610441767
TCF4,0.004393574297188755,0.036497991967871485,0.22881124497991967,0.5443534136546184,0.7594859437751004
TCF7L2,0.007453815261044177,0.07440160642570282,0.38313253012048193,0.6994216867469879,0.8095020080321285
TDO2,0.00236144578313253,0.007349397590361446,0.050907630522088354,0.21322088353413654,0.521277108433735
TECTA,0.0012931726907630522,0.0025140562248995983,0.0077429718875502,0.05312449799196787,0.10890763052208835
TEK,0.0041285140562248995,0.04991967871485944,0.2907228915662651,0.6521526104417671,0.7724658634538153
TERB2,0.0009558232931726907,0.0017751004016064258,0.012385542168674699,0.05624899598393574,0.09934939759036145
TERF2,0.0036144578313253013,0.03452208835341365,0.22142168674698795,0.5180562248995983,0.7712048192771085
TET2,0.009991967871485943,0.10584738955823293,0.4214538152610442,0.7235100401606426,0.8136706827309237
TET3,0.00327710843373494,0.03275502008032129,0.218570281124498,0.5653654618473896,0.7480803212851406
TFB2M,0.0013975903614457832,0.004779116465863454,0.04604819277108434,0.1469397590361446,0.33358232931726906
TFE3,0.00236144578313253,0.02106024096385542,0.14912449799196786,0.4992048192771084,0.6491244979919679
TGM1,0.001718875502008032,0.006546184738955824,0.04512449799196787,0.19514859437751003,0.33105220883534137
THBS1,0.009453815261044177,0.0901847389558233,0.42368674698795183,0.7267469879518073,0.8127630522088354
THRA,0.00357429718875502,0.047244979919678715,0.2681847389558233,0.6313012048192771,0.7635341365461847
TLE3,0.004449799196787149,0.053903614457831324,0.2731004016064257,0.6502811244979919,0.7915020080321286
TLK2,0.002891566265060241,0.030465863453815262,0.1762730923694779,0.47993574297188757,0.697855421686747
TLN2,0.004827309236947791,0.04435341365461847,0.2756546184738956,0.6323534136546185,0.7864658634538153
TM4SF19,0.0011325301204819277,0.0018634538152610442,0.01,0.043124497991967874,0.10497991967871485
TM4SF20,0.0009558232931726907,0.0010281124497991969,0.0011244979919678715,0.0009638554216867469,0.0038714859437751
TMLHE,0.0010120481927710842,0.002602409638554217,0.022674698795180723,0.10268273092369477,0.19893172690763053
TNPO3,0.0023052208835341367,0.011879518072289156,0.09103614457831326,0.3338313253012048,0.595574297188755
TNRC6B,0.007887550200803213,0.08691566265060241,0.3647630522088353,0.7046184738955823,0.8062329317269076
TNRC6C,0.00740562248995984,0.0721847389558233,0.3527710843373494,0.6738232931726907,0.8012530120481928
TNS2,0.0014779116465863454,0.006947791164658635,0.05059437751004016,0.209140562248996,0.41039357429718876
TOP2B,0.006224899598393574,0.07485943775100401,0.3412289156626506,0.6732369477911646,0.8002409638554216
TOP3B,0.0018875502008032128,0.010987951807228915,0.07369477911646587,0.34041767068273093,0.4508112449799197
TPO,0.0020562248995983938,0.0098714859437751,0.07473092369477911,0.25632128514056224,0.47685140562248995
TRAF7,0.002216867469879518,0.019244979919678714,0.14055421686746988,0.45039357429718874,0.6272369477911647
TRAP1,0.0032369477911646585,0.03672289156626506,0.25142971887550203,0.5908273092369478,0.7356787148594377
TRAPPC2L,0.0015983935742971888,0.0025060240963855423,0.00795983935742972,0.03138955823293173,0.14591967871485945
TRAPPC6B,0.0021204819277108435,0.004666666666666667,0.01959839357429719,0.11595983935742972,0.33918072289156626
TRAPPC9,0.002248995983935743,0.008939759036144579,0.06180722891566265,0.2749879518072289,0.508289156626506
TRIM23,0.0016626506024096386,0.0068192771084337345,0.03752610441767068,0.24532530120481927,0.3873815261044177
TRIM32,0.0029477911646586343,0.019261044176706828,0.14001606425702812,0.4074056224899598,0.6687871485943775
TRIM33,0.006112449799196788,0.06342168674698795,0.3284176706827309,0.6575341365461848,0.8027228915662651
TRIM8,0.0012690763052208836,0.003759036144578313,0.02457831325301205,0.10830522088353414,0.2676546184738956
TRIO,0.0036144578313253013,0.02195983935742972,0.1402570281124498,0.4447550200803213,0.7125863453815261
TRIP12,0.011742971887550201,0.08439357429718876,0.3720321285140562,0.6984016064257028,0.8089558232931727
TRPC4,0.00308433734939759,0.026947791164658636,0.16234538152610442,0.5176385542168674,0.7262650602409638
TRPC5,0.003502008032128514,0.02244979919678715,0.14506827309236947,0.4497670682730924,0.7099598393574297
TRPC6,0.004698795180722892,0.036184738955823297,0.22798393574297188,0.5809799196787149,0.7677670682730924
TRPM1,0.0025220883534136547,0.00665863453815261,0.03656224899598393,0.21543775100401608,0.4762008032128514
TRPM3,0.0022650602409638554,0.013092369477911647,0.10089959839357429,0.3197429718875502,0.5831887550200803
TRPM6,0.002602409638554217,0.024008032128514056,0.14337349397590363,0.4120722891566265,0.6240642570281124
TRPM7,0.0037349397590361448,0.026939759036144578,0.1809558232931727,0.5271807228915663,0.7205060240963855
TRRAP,0.011140562248995983,0.10844979919678716,0.4173975903614458,0.7197751004016064,0.8087469879518072
TSC1,0.006176706827309237,0.06934939759036145,0.3594538152610442,0.7014056224899599,0.812433734939759
TSC2,0.010706827309236947,0.10971887550200803,0.4753895582329317,0.7492128514056224,0.8164016064257028
TSHZ1,0.0012931726907630522,0.0028353413654618473,0.01702008032128514,0.0921847389558233,0.1771164658634538
TSHZ3,0.003108433734939759,0.006538152610441767,0.03249799196787149,0.17919678714859438,0.4298313253012048
TSPAN4,0.0009397590361445783,0.0017108433734939759,0.01691566265060241,0.05357429718875502,0.1796144578313253
TSPAN7,0.002184738955823293,0.016056224899598393,0.11290763052208835,0.34714859437751006,0.611285140562249
TSPOAP1,0.0032931726907630523,0.023991967871485945,0.1654698795180723,0.4391967871485944,0.7040883534136546
TSPYL2,0.0018875502008032128,0.013759036144578313,0.11053815261044177,0.37620883534136546,0.5610441767068273
TTI2,0.0010843373493975904,0.0038714859437751,0.05424899598393574,0.18050602409638555,0.30697991967871485
TTN,0.006835341365461847,0.054795180722891565,0.31490763052208837,0.658586345381526,0.799991967871486
TUBGCP5,0.0031485943775100404,0.024393574297188754,0.16575903614457832,0.4751164658634538,0.6757510040160642
U2AF2,0.008899598393574298,0.06828915662650602,0.31747791164658634,0.6640401606425703,0.8014538152610442
UBA7,0.0016546184738955823,0.00642570281124498,0.06181526104417671,0.318714859437751,0.4493092369477912
UBAP2L,0.004072289156626506,0.025349397590361446,0.1558714859437751,0.5103855421686747,0.7187710843373494
UBE2H,0.0018875502008032128,0.00874698795180723,0.08227309236947791,0.3083935742971888,0.4681526104417671
UBE3A,0.01453012048192771,0.13850602409638554,0.5244979919678715,0.7662489959839357,0.8202008032128514
UBE3C,0.0030441767068273094,0.015004016064257029,0.10241767068273093,0.36454618473895584,0.6244578313253012
UBN2,0.002763052208835341,0.016096385542168676,0.10890763052208835,0.35373493975903614,0.5903373493975904
UBR1,0.00448995983935743,0.024995983935742972,0.16177510040160642,0.4817751004016064,0.7369799196787149
UBR3,0.00193574297188755,0.009477911646586346,0.056409638554216865,0.24685943775100402,0.5407068273092369
UBR5,0.007767068273092369,0.07291566265060241,0.33962248995983935,0.6627389558232931,0.7990361445783133
UGGT1,0.0015180722891566265,0.0037670682730923696,0.0174859437751004,0.129855421686747,0.29479518072289157
UIMC1,0.003285140562248996,0.029261044176706826,0.18267469879518072,0.5306987951807229,0.725285140562249
UNC13A,0.006763052208835342,0.05208032128514056,0.2830120481927711,0.6323212851405623,0.7923373493975904
UNC5D,0.0037188755020080323,0.015228915662650602,0.09677108433734939,0.4105622489959839,0.7006666666666667
UNC79,0.0038313253012048193,0.028417670682730923,0.16442570281124497,0.4975502008032128,0.7196465863453815
UNC80,0.0016465863453815261,0.005791164658634538,0.04044176706827309,0.15008032128514057,0.3501285140562249
UPF2,0.0028514056224899598,0.013052208835341365,0.10165461847389558,0.3400562248995984,0.6566425702811245
UPF3B,0.003678714859437751,0.021542168674698794,0.1328273092369478,0.46881927710843374,0.7150522088353414
USH2A,0.004216867469879518,0.01855421686746988,0.11670682730923695,0.45065060240963856,0.7037751004016064
USP15,0.0037751004016064256,0.03610441767068273,0.21891566265060242,0.5980401606425703,0.7610843373493976
USP24,0.001823293172690763,0.0157429718875502,0.09202409638554217,0.328,0.589726907630522
USP27X,0.0016867469879518072,0.011132530120481928,0.07743775100401606,0.3040160642570281,0.5359036144578313
USP30,0.0028514056224899598,0.01874698795180723,0.12472289156626507,0.410144578313253,0.6286586345381526
USP45,0.0016144578313253013,0.006506024096385542,0.044281124497991965,0.20759839357429719,0.39345381526104417
USP7,0.013124497991967871,0.11423293172690763,0.4516305220883534,0.7316144578313253,0.8139277108433735
USP9X,0.008843373493975903,0.07555020080321286,0.38432128514056224,0.7097751004016064,0.8101927710843374
USP9Y,0.0018152610441767069,0.015751004016064257,0.10977510040160643,0.41716465863453817,0.6039357429718876
VAMP2,0.011301204819277108,0.09391164658634538,0.41444979919678715,0.7191967871485944,0.809437751004016
VASH1,0.0009959839357429718,0.002104417670682731,0.012265060240963856,0.05081124497991968,0.10346184738955823
VCP,0.011052208835341365,0.09571084337349398,0.4528433734939759,0.7392128514056225,0.8150602409638554
VEZF1,0.001004016064257028,0.0012610441767068273,0.0029156626506024095,0.01997590361445783,0.06497991967871486
VPS13B,0.0013092369477911646,0.002642570281124498,0.01602409638554217,0.11821686746987951,0.2373253012048193
VPS54,0.0014056224899598394,0.003959839357429719,0.015405622489959839,0.08265060240963855,0.24887550200803213
VSIG4,0.0013012048192771084,0.002891566265060241,0.01508433734939759,0.0710441767068273,0.22836144578313253
VWA7,0.0011967871485943774,0.0015662650602409638,0.006248995983935743,0.05163855421686747,0.09216064257028113
WAC,0.003654618473895582,0.028738955823293173,0.18840963855421686,0.5158875502008032,0.7464337349397591
WASF1,0.003542168674698795,0.03390361445783133,0.2179277108433735,0.6104096385542168,0.7522489959839358
WDFY3,0.005534136546184739,0.047630522088353416,0.2784417670682731,0.6285461847389558,0.7915903614457831
WDFY4,0.0014538152610441767,0.005967871485943775,0.04570281124497992,0.20263453815261045,0.3801847389558233
WDR26,0.0031325301204819275,0.020666666666666667,0.11741365461847389,0.41889156626506024,0.7182088353413655
WDR37,0.0015502008032128513,0.005775100401606426,0.04228112449799197,0.16079518072289156,0.3768192771084337
WDR5,0.015236947791164659,0.12769477911646587,0.43937349397590364,0.7249397590361446,0.8150763052208835
WNK3,0.0017991967871485944,0.008658634538152611,0.07356626506024097,0.30055421686746986,0.5121204819277109
WNT1,0.005309236947791164,0.052963855421686745,0.29694779116465864,0.667847389558233,0.8001526104417671
WWOX,0.005269076305220883,0.04960642570281124,0.2983855421686747,0.6565943775100401,0.7903775100401607
WWP1,0.004016064257028112,0.03032128514056225,0.20700401606425703,0.5624899598393575,0.7604738955823294
XPC,0.0029477911646586343,0.03379116465863454,0.22211244979919678,0.49771887550200805,0.7554939759036144
XPO1,0.009357429718875501,0.09738152610441766,0.42560642570281126,0.7224979919678715,0.8122971887550201
XRCC6,0.010409638554216867,0.10540562248995984,0.423566265060241,0.72514859437751,0.8127068273092369
YEATS2,0.004385542168674698,0.03902008032128514,0.201855421686747,0.5435903614457831,0.761718875502008
YTHDC2,0.0032369477911646585,0.024289156626506023,0.15294779116465865,0.47037751004016065,0.7119437751004016
YWHAE,0.009630522088353414,0.07991164658634538,0.40252208835341363,0.7341124497991968,0.8124016064257028
YWHAG,0.00789558232931727,0.079285140562249,0.40724497991967873,0.7217911646586346,0.8094618473895583
YWHAZ,0.012570281124497993,0.12210441767068272,0.4843534136546185,0.7548112449799197,0.8172530120481928
YY1,0.012578313253012048,0.13152610441767068,0.4779036144578313,0.7454056224899598,0.8180722891566266
ZBTB16,0.004409638554216867,0.03242570281124498,0.21544578313253013,0.5528674698795181,0.7479036144578314
ZBTB18,0.001534136546184739,0.007502008032128514,0.06501204819277108,0.20942971887550202,0.4131084337349398
ZBTB20,0.0026666666666666666,0.01442570281124498,0.10341365461847389,0.33889156626506023,0.5988353413654618
ZBTB21,0.0009317269076305221,0.0029397590361445783,0.02340562248995984,0.05381526104417671,0.18021686746987953
ZBTB7A,0.0039196787148594375,0.04865060240963855,0.2774377510040161,0.5952048192771084,0.7767068273092369
ZC3H11A,0.0028755020080321286,0.018562248995983934,0.13790361445783134,0.4392449799196787,0.6597590361445783
ZC3H4,0.002578313253012048,0.016497991967871484,0.12358232931726908,0.4379036144578313,0.6499919678714859
ZEB2,0.0033333333333333335,0.04970281124497992,0.2721526104417671,0.6103453815261044,0.7864819277108434
ZFHX3,0.00236144578313253,0.01683534136546185,0.10061044176706828,0.31653815261044177,0.601140562248996
ZFHX4,0.002457831325301205,0.01670682730923695,0.11196787148594378,0.3858714859437751,0.6715261044176707
ZFX,0.00308433734939759,0.03068273092369478,0.22615261044176707,0.589285140562249,0.754425702811245
ZFYVE26,0.001823293172690763,0.00642570281124498,0.034401606425702815,0.18133333333333335,0.36922088353413657
ZFYVE9,0.0012208835341365463,0.005421686746987952,0.04955020080321285,0.18493975903614457,0.2793654618473896
ZMIZ1,0.0016706827309236948,0.01655421686746988,0.1284578313253012,0.35048192771084336,0.5800321285140563
ZMYM2,0.0045943775100401605,0.03424899598393574,0.22396787148594377,0.5884016064257028,0.7763373493975904
ZMYM3,0.004321285140562249,0.04167871485943775,0.23983935742971887,0.5834538152610442,0.7818313253012048
ZMYND11,0.003220883534136546,0.032152610441767066,0.20081927710843372,0.5056465863453815,0.6855100401606425
ZMYND8,0.003606425702811245,0.038369477911646584,0.21676305220883535,0.5472128514056225,0.7417751004016064
ZNF18,0.0015823293172690764,0.003469879518072289,0.014570281124497993,0.08072289156626505,0.20456224899598394
ZNF292,0.0057028112449799195,0.03730923694779117,0.22489156626506024,0.5813253012048193,0.7762489959839357
ZNF385B,0.0030763052208835342,0.007598393574297189,0.04486746987951807,0.16347791164658634,0.4573734939759036
ZNF462,0.0018393574297188755,0.01040160642570281,0.08303614457831325,0.2661285140562249,0.4883212851405622
ZNF517,0.0012530120481927711,0.0029477911646586343,0.009815261044176706,0.0690441767068273,0.16291566265060242
ZNF532,0.0013413654618473895,0.009285140562248996,0.06437751004016064,0.2161686746987952,0.27241767068273093
ZNF536,0.001502008032128514,0.003244979919678715,0.012008032128514055,0.08198393574297189,0.21436144578313254
ZNF548,0.0011566265060240963,0.0017911646586345382,0.0037429718875502008,0.016995983935742972,0.07448995983935743
ZNF559,0.0020160642570281125,0.004409638554216867,0.016730923694779118,0.08140562248995983,0.2777751004016064
ZNF644,0.0027389558232931727,0.011004016064257029,0.08573493975903615,0.32511646586345383,0.6337911646586345
ZNF711,0.001389558232931727,0.008923694779116465,0.06983132530120482,0.23222489959839357,0.41688353413654616
ZNF713,0.0014779116465863454,0.0025220883534136547,0.007445783132530121,0.031164658634538153,0.16220883534136546
ZNF774,0.0014457831325301205,0.0028273092369477913,0.00757429718875502,0.035156626506024094,0.14266666666666666
ZNF804A,0.003759036144578313,0.03502008032128514,0.20396787148594378,0.5695100401606425,0.7590361445783133
ZNF827,0.0028835341365461846,0.01331726907630522,0.09677911646586346,0.3425461847389558,0.5262168674698795
ZNF865,0.0010843373493975904,0.0014136546184738957,0.0018313253012048193,0.006690763052208835,0.04343775100401606
ZSWIM6,0.0011887550200803212,0.0025622489959839356,0.013397590361445784,0.05963052208835341,0.15186345381526103
ZWILCH,0.0018634538152610442,0.005301204819277108,0.03816064257028112,0.19366265060240964,0.4211164658634538
