gene,degree_centrality,betweenness_centrality,closeness_centrality,eigenvector_centrality,clustering_coefficient,degree
SPTAN1,0.04581993569131833,0.003436923568249438,0.41787033926771916,0.03516509332152081,0.21177944862155387,57
SPTBN1,0.023311897106109324,0.0010062886511097828,0.3797313797313797,0.014336879715463387,0.28078817733990147,29
SRCAP,0.028135048231511254,0.0002491746647392323,0.3798473282442748,0.046341137506416635,0.5159663865546219,35
SRGAP3,0.01045016077170418,0.00021886216011034824,0.3463251670378619,0.004162754227019556,0.1794871794871795,13
SRPRA,0.006430868167202572,0.00018828415100167673,0.3143795804902704,0.0014672737792326654,0.21428571428571427,8
SRRM2,0.02170418006430868,0.0004747339469452657,0.37056896038129283,0.018279117841454112,0.36182336182336183,27
SRSF1,0.07717041800643087,0.011490293228423282,0.42911348740945154,0.06077412163536907,0.1824561403508772,96
SRSF11,0.02090032154340836,0.00028152378638751825,0.33676231727125067,0.009910286901032853,0.39384615384615385,26
SSR4,0.003215434083601286,6.392155080513703e-05,0.3139036083774918,0.0011319923122581977,0.0,4
SSRP1,0.04260450160771704,0.0016314576100473102,0.39404497941083305,0.04725743318890013,0.318577648766328,53
ST7,0.002411575562700965,5.315995641655402e-06,0.3105341987019471,0.0010911366320154482,0.3333333333333333,3
ST8SIA2,0.003215434083601286,2.6643486458276217e-05,0.30693313594868,0.001866569867825966,0.5,4
STAG1,0.012057877813504822,0.00010841769469665902,0.34836180341641,0.0141316856261591,0.6285714285714286,15
STK39,0.008038585209003215,0.0001839385603371322,0.32616675406397483,0.002320467515612999,0.13333333333333333,10
STX1A,0.04180064308681672,0.002265233177475494,0.38194657660423703,0.023890995381096923,0.2865761689291101,52
STXBP1,0.05868167202572347,0.003258282293903432,0.4023285899094437,0.03828610839628624,0.2789193302891933,73
STXBP5,0.01607717041800643,0.0005218482661657211,0.34622877817979403,0.008233952080201279,0.42105263157894735,20
STYK1,0.0008038585209003215,0.0,0.2632247143461701,9.228938717778144e-05,0.0,1
SUPT16H,0.05466237942122187,0.002172665935578195,0.39094908862350725,0.05894905393092045,0.2598770851624232,68
SYAP1,0.001607717041800643,6.906594145019201e-06,0.2938814079848807,0.0006063636161561034,0.0,2
SYBU,0.006430868167202572,0.00013111057376670172,0.3175089331291475,0.0023951302850996324,0.32142857142857145,8
SYCE1,0.007234726688102894,1.2755366801410711e-05,0.31938382541720156,0.0050733415479763564,0.8055555555555556,9
SYN1,0.0707395498392283,0.004778457908459605,0.43104643104643103,0.057712706914207684,0.27899686520376177,88
SYN2,0.04742765273311897,0.0012795082430426528,0.40813648293963256,0.042183905714140935,0.4067796610169492,59
SYNCRIP,0.03536977491961415,0.000902039814725111,0.38996865203761755,0.026265176069492177,0.3657505285412262,44
SYNE1,0.027331189710610933,0.003597165620943396,0.39974293059125965,0.021667397703206453,0.15151515151515152,34
SYNGAP1,0.05707395498392283,0.002591432036616826,0.42241086587436333,0.054099863546237754,0.31348088531187124,71
SYNJ1,0.02572347266881029,0.0026317629785695615,0.38525859399194795,0.01769720221830634,0.2862903225806452,32
SYP,0.06270096463022508,0.004058741605037223,0.43435754189944137,0.05611048762781778,0.27938727938727936,78
SYT1,0.06028938906752412,0.005249403761682377,0.4044213263979194,0.04125862695524664,0.2911711711711712,75
SYT17,0.0008038585209003215,0.0,0.21145673975862656,4.782888022588232e-06,0.0,1
TAF1,0.0635048231511254,0.0037516594628736674,0.4080026238110856,0.07230832329167554,0.2421291788380396,79
TAF1C,0.00964630225080386,0.00011312354897889423,0.36837429671305894,0.01693788495851672,0.6363636363636364,12
TAF4,0.02572347266881029,0.0006236881243736537,0.3767413688673531,0.03168683830528272,0.40524193548387094,32
TAF6,0.02652733118971061,0.0010279664941885223,0.36131280859715365,0.029506743675687678,0.3768939393939394,33
TANC2,0.00482315112540193,0.00014035203867419484,0.29339622641509433,0.0010780815596549813,0.2,6
TAOK1,0.006430868167202572,0.0001272234466372198,0.3297985153764581,0.0025321867923541134,0.10714285714285714,8
TAOK2,0.006430868167202572,0.0006719216822391069,0.3434566537824406,0.0029159543370819267,0.10714285714285714,8
TBC1D23,0.001607717041800643,0.001607717041800643,0.21974916092563151,5.240857555077394e-06,0.0,2
TBC1D31,0.001607717041800643,0.0,0.2611251049538203,7.467907975277164e-05,1.0,2
TBC1D5,0.002411575562700965,0.0032146662361109218,0.281447963800905,0.00030872829109635663,0.0,3
TBCB,0.002411575562700965,0.0008272322104767762,0.2721505141106979,0.00022965765711466997,0.0,3
TBCEL,0.001607717041800643,8.861617623865446e-06,0.22458927604260698,6.014470945661406e-06,0.0,2
TBCK,0.0008038585209003215,0.0,0.1801853997682503,8.894124108454432e-08,0.0,1
TBL1X,0.04019292604501608,0.004482704033931691,0.41661085063630277,0.04633893395929207,0.23265306122448978,50
TBL1XR1,0.03376205787781351,0.0017313036377339418,0.3993579454253612,0.044178336361238905,0.31126596980255516,42
TBR1,0.04180064308681672,0.003531879230982097,0.40600522193211486,0.028637951470124077,0.22624434389140272,52
TBX1,0.0040192926045016075,8.355345492859824e-05,0.2998312846469029,0.0004250651388504259,0.1,5
TBX22,0.0040192926045016075,3.157512445234376e-05,0.3200411628505274,0.0018492255007737327,0.2,5
TCEAL1,0.005627009646302251,5.753717837270506e-05,0.332620320855615,0.0037760499997974736,0.23809523809523808,7
TCF12,0.013665594855305467,0.00011986991618784544,0.3533087191138881,0.01547395432494081,0.35294117647058826,17
TCF20,0.012057877813504822,0.0007303611996283969,0.34298318169285913,0.01137368024254609,0.17142857142857143,15
TCF4,0.016881028938906754,0.0013390345046885063,0.3754904920012074,0.01382772066810854,0.18571428571428572,21
TCF7L2,0.03295819935691318,0.004540491656350033,0.4031108230719378,0.037423513212335696,0.2304878048780488,41
TDO2,0.007234726688102894,0.00018073033971065507,0.31311351623458344,0.0014666027008443242,0.3055555555555556,9
TECTA,0.002411575562700965,0.0008028936066159644,0.27334651724895626,0.0001247447001128469,0.0,3
TEK,0.016881028938906754,0.00042012983291888267,0.3824162311712266,0.017679268111534557,0.47619047619047616,21
TERB2,0.0008038585209003215,0.0,0.2856486796785304,0.0003677118148239381,0.0,1
TERF2,0.014469453376205787,0.00031073287474342676,0.3623652781823478,0.017870763165006433,0.47058823529411764,18
TET2,0.04421221864951769,0.0018565591003636363,0.4116479152878888,0.062243870188540364,0.35824915824915826,55
TET3,0.011254019292604502,3.2428780463775274e-05,0.35471913316224696,0.018457784857945348,0.7142857142857143,14
TFB2M,0.003215434083601286,1.167257980206114e-05,0.3050514958312898,0.0016179903275322716,0.16666666666666666,4
TFE3,0.007234726688102894,2.2987612580308543e-05,0.3497329210008434,0.006622962006560136,0.3055555555555556,9
TGM1,0.0040192926045016075,0.00017078146053931513,0.3149367088607595,0.0022955762202106007,0.0,5
THBS1,0.04340836012861736,0.0056088539418141905,0.41301460823373176,0.04447374216025177,0.2194269741439553,54
THRA,0.014469453376205787,0.00038523686158084845,0.3859757989450822,0.01994287497779065,0.3790849673202614,18
TLE3,0.01929260450160772,0.0004636442802622556,0.37915269734836937,0.026021615286331293,0.3442028985507246,24
TLK2,0.00964630225080386,7.056035266467953e-05,0.3539118065433855,0.011730852283858716,0.30303030303030304,12
TLN2,0.02090032154340836,0.0007287328099505523,0.3837137569401604,0.01420663706537571,0.2553846153846154,26
TM4SF19,0.001607717041800643,0.001607717041800643,0.2669527896995708,0.0002962783006204606,0.0,2
TM4SF20,0.0008038585209003215,0.0,0.21074030154158901,5.02806258076756e-06,0.0,1
TMLHE,0.001607717041800643,0.0,0.29882296420850346,0.0006033201617464783,1.0,2
TNPO3,0.008038585209003215,0.0002650423990185271,0.3346785041700296,0.003467432130057294,0.3111111111111111,10
TNRC6B,0.03536977491961415,0.001205699076580871,0.39367088607594936,0.047170097708721555,0.41120507399577166,44
TNRC6C,0.03215434083601286,0.0007041879725946998,0.38253382533825336,0.04362723125494363,0.43846153846153846,40
TNS2,0.003215434083601286,3.243161430404448e-06,0.318077218102787,0.0017019666303179973,0.5,4
TOP2B,0.028135048231511254,0.0008488708190783535,0.38681592039800994,0.038686290133043394,0.3563025210084034,35
TOP3B,0.00482315112540193,0.00011595897237788817,0.3385955362003266,0.0035095921254860232,0.06666666666666667,6
TPO,0.006430868167202572,0.00045621428082780766,0.33085106382978724,0.002091279418531571,0.10714285714285714,8
TRAF7,0.006430868167202572,0.00016760950096241084,0.3544159544159544,0.005951732451633938,0.25,8
TRAP1,0.012861736334405145,0.0004864419108606588,0.3704586063132817,0.013405409041453294,0.275,16
TRAPPC2L,0.0040192926045016075,0.00010524216492630611,0.26741186586414445,0.00010662117539084724,0.6,5
TRAPPC6B,0.006430868167202572,0.0004731977691890538,0.30512631837135146,0.00058107678484423,0.2857142857142857,8
TRAPPC9,0.007234726688102894,0.002539371475695168,0.33351206434316355,0.0025213593675945984,0.25,9
TRIM23,0.0040192926045016075,8.346317636086833e-05,0.318974358974359,0.001648900368829306,0.1,5
TRIM32,0.011254019292604502,0.0011439967418017509,0.36089353060632434,0.005957156071744894,0.12087912087912088,14
TRIM33,0.02572347266881029,0.002109507653863688,0.3973171510699457,0.028328173333453176,0.21169354838709678,32
TRIM8,0.002411575562700965,2.1410053299795062e-05,0.30423086329175836,0.001078065271486664,0.3333333333333333,3
TRIO,0.014469453376205787,0.001604752090058841,0.3484593837535014,0.004881238730335848,0.16339869281045752,18
TRIP12,0.05385852090032154,0.0054295452110620385,0.4028497409326425,0.04083018159098185,0.16327453640886477,67
TRPC4,0.012057877813504822,0.00016659471750633402,0.36278798483522895,0.007517601236328469,0.45714285714285713,15
TRPC5,0.012861736334405145,0.00011335862728498686,0.33850340136054424,0.005574472714341616,0.425,16
TRPC6,0.018488745980707395,0.0005983093398449499,0.3680473372781065,0.00975878729932009,0.22529644268774704,23
TRPM1,0.008038585209003215,0.0006461908565907811,0.3105341987019471,0.0009319431159687124,0.15555555555555556,10
TRPM3,0.007234726688102894,0.00012226296981694145,0.32962374138844724,0.0033545318843235493,0.5277777777777778,9
TRPM6,0.008842443729903537,0.00011361020690908487,0.356753656438199,0.005776886604935654,0.32727272727272727,11
TRPM7,0.014469453376205787,0.0006689219015918687,0.3621542940320233,0.007092400674433824,0.20261437908496732,18
TRRAP,0.05466237942122187,0.004345508447475259,0.40813648293963256,0.06600720745986255,0.28050921861281825,68
TSC1,0.028135048231511254,0.0009035550213921323,0.40025740025740025,0.028144442551565067,0.2907563025210084,35
TSC2,0.04903536977491962,0.003982220896902431,0.4267581475128645,0.04865136980388407,0.23114754098360657,61
TSHZ1,0.002411575562700965,1.4457944494539203e-05,0.28709900761597046,0.0005477006893454637,0.3333333333333333,3
TSHZ3,0.011254019292604502,0.00181939078816356,0.30497670997793574,0.0009402373275738508,0.18681318681318682,14
TSPAN4,0.0008038585209003215,0.0,0.2805593143888137,0.0007532992811153512,0.0,1
TSPAN7,0.006430868167202572,3.224199566514534e-05,0.32719621251972647,0.004156228881529672,0.35714285714285715,8
TSPOAP1,0.012861736334405145,0.0016419898098261828,0.333870101986044,0.007592353440799587,0.6833333333333333,16
TSPYL2,0.005627009646302251,6.098554190015116e-05,0.3435515051090859,0.004983305510191986,0.38095238095238093,7
TTI2,0.001607717041800643,0.0,0.3038593063019052,0.0020932586641124744,1.0,2
TTN,0.03135048231511254,0.0040509293165929446,0.4003862246540071,0.017451398824643857,0.11336032388663968,39
TUBGCP5,0.011254019292604502,0.0003902541720804605,0.36268221574344023,0.0071675365479725184,0.46153846153846156,14
U2AF2,0.04019292604501608,0.002737621117213624,0.38312288266091776,0.028126093505009102,0.31020408163265306,50
UBA7,0.00482315112540193,5.6491321435770956e-05,0.3259958071278826,0.002100576980779545,0.13333333333333333,6
UBAP2L,0.01527331189710611,0.0006715904906070594,0.3578826237054085,0.009095082765277682,0.24561403508771928,19
UBE2H,0.005627009646302251,7.445044428349296e-05,0.332620320855615,0.0029256256405366526,0.14285714285714285,7
UBE3A,0.06752411575562701,0.015663575932722787,0.449584387423202,0.05626329131262966,0.16121629374641422,84
UBE3C,0.00964630225080386,0.0001473763809810103,0.33648904517176087,0.003792152041078831,0.4090909090909091,12
UBN2,0.008842443729903537,0.00020184579449271796,0.3305872973691204,0.005723440733274726,0.36363636363636365,11
UBR1,0.018488745980707395,0.0018653594909679911,0.35512417927490725,0.00823173287812611,0.16600790513833993,23
UBR3,0.006430868167202572,8.345238508471078e-05,0.3135870935215528,0.0023614729323647777,0.42857142857142855,8
UBR5,0.03456591639871383,0.0024636904625575918,0.3926767676767677,0.029408788445225677,0.20376522702104097,43
UGGT1,0.0040192926045016075,0.0004116129231921752,0.2936039650696247,0.0005660795838480777,0.4,5
UIMC1,0.013665594855305467,0.0003529095856253107,0.3599537037037037,0.011707045087444147,0.18382352941176472,17
UNC13A,0.028135048231511254,0.0011877411872200164,0.37708396483782963,0.016352488308282186,0.36134453781512604,35
UNC5D,0.013665594855305467,0.0005378911447630235,0.33685350663417274,0.0033323788353683674,0.21323529411764705,17
UNC79,0.01607717041800643,0.0007875850104355481,0.34336185481645043,0.007160707355297276,0.20526315789473684,20
UNC80,0.0040192926045016075,0.0001895776536790604,0.3068574247656635,0.0010844722566768516,0.1,5
UPF2,0.008842443729903537,2.3769802719147607e-05,0.32028836251287335,0.004093227501834789,0.6363636363636364,11
UPF3B,0.01527331189710611,0.00014724722314586703,0.3272822941331229,0.006275298129513024,0.40350877192982454,19
USH2A,0.016881028938906754,0.0013989411848687604,0.3505212735981967,0.003931943750324215,0.11428571428571428,21
USP15,0.01527331189710611,0.000891237344923664,0.371898355754858,0.011459599526879905,0.3391812865497076,19
USP24,0.005627009646302251,7.84676719346788e-05,0.3404488232074439,0.005700965618490146,0.47619047619047616,7
USP27X,0.00482315112540193,0.00024147825812505423,0.315096251266464,0.005018533098809935,0.6,6
USP30,0.00964630225080386,0.00068891812508234,0.3426053428807491,0.006472484604851657,0.25757575757575757,12
USP45,0.0040192926045016075,4.9928616118396374e-05,0.31686194600101886,0.001637806213416691,0.2,5
USP7,0.0594855305466238,0.009062325804299139,0.4242837653478854,0.055918878156648824,0.1617919289152166,74
USP9X,0.0409967845659164,0.005386771430072502,0.41069659953780124,0.031127472418768357,0.14980392156862746,51
USP9Y,0.005627009646302251,1.8147220308733544e-05,0.338411316648531,0.005923627062066818,0.5714285714285714,7
VAMP2,0.05064308681672026,0.004791245768350206,0.4112396694214876,0.03229668401187799,0.2698412698412698,63
VASH1,0.0008038585209003215,0.0,0.283371298405467,0.0004032943114198841,0.0,1
VCP,0.0522508038585209,0.006062982455889544,0.42588154741526874,0.037980431361710136,0.17115384615384616,65
VEZF1,0.0008038585209003215,0.0,0.2459956495946213,6.657905952742796e-05,0.0,1
VPS13B,0.002411575562700965,2.9406034171265626e-05,0.29004429937048265,0.0008095446440796394,0.0,3
VPS54,0.0040192926045016075,0.0037898130979041127,0.27992799279927993,0.0003466514647989464,0.3,5
VSIG4,0.002411575562700965,1.301081759837906e-05,0.29126668227581365,0.0004271918620599963,0.0,3
VWA7,0.001607717041800643,0.0,0.26194988418614445,0.00015333282994667028,1.0,2
WAC,0.01527331189710611,0.0003493162322676201,0.356753656438199,0.01078063615299423,0.2222222222222222,19
WASF1,0.014469453376205787,0.0003170196729070616,0.3766273085074175,0.011207122859754054,0.33986928104575165,18
WDFY3,0.023311897106109324,0.0010957331726649563,0.3880224578914535,0.01757463591115358,0.3251231527093596,29
WDFY4,0.003215434083601286,2.213011736857092e-05,0.3123273914135074,0.001552070624242413,0.3333333333333333,4
WDR26,0.011254019292604502,0.0001821682965998424,0.3445029077817779,0.007627661998668316,0.25274725274725274,14
WDR37,0.0040192926045016075,9.531990149042555e-05,0.3054259759391112,0.0026644916611518066,0.2,5
WDR5,0.06993569131832797,0.0030224268183510804,0.41439040639573615,0.09275506311304528,0.34776797647687785,87
WNK3,0.00482315112540193,6.419534620469793e-05,0.33023626227767455,0.002639189079560894,0.2,6
WNT1,0.023311897106109324,0.0015504792426768864,0.3859757989450822,0.01989171853070311,0.25862068965517243,29
WWOX,0.022508038585209004,0.0032385858145926706,0.39429477020602216,0.01921984625322545,0.15873015873015872,28
WWP1,0.01607717041800643,0.000487212931910112,0.3632116788321168,0.01162502440614703,0.2736842105263158,20
XPC,0.011254019292604502,2.7398985120497222e-05,0.3617330619366095,0.015899157813261455,0.5054945054945055,14
XPO1,0.04340836012861736,0.0030789645565297333,0.4174496644295302,0.041235764378956055,0.2389937106918239,54
XRCC6,0.04823151125401929,0.002886744276860377,0.41042560211151435,0.055018140216853306,0.27627118644067794,60
YEATS2,0.016881028938906754,0.00011435391796411947,0.36278798483522895,0.01904846154046926,0.5571428571428572,21
YTHDC2,0.012861736334405145,0.0003359253416534988,0.35461801596351195,0.007519043882465618,0.2,16
YWHAE,0.04421221864951769,0.005597505593203974,0.4218379111563242,0.03122053816227584,0.1367003367003367,55
YWHAG,0.03697749196141479,0.0027279380219568097,0.4146666666666667,0.03133700314084897,0.17971014492753623,46
YWHAZ,0.05868167202572347,0.006128195650676852,0.43435754189944137,0.05137986508842227,0.15753424657534246,73
YY1,0.06109324758842444,0.002919786394704957,0.4241391067166724,0.08170719161945231,0.3,76
ZBTB16,0.017684887459807074,0.003499008534457041,0.36110304789550074,0.014401967277006785,0.15584415584415584,22
ZBTB18,0.003215434083601286,4.705410504169809e-06,0.3176710929519918,0.003355836048822609,0.3333333333333333,4
ZBTB20,0.008842443729903537,0.0006149887509144125,0.3411022758431588,0.004163482549755454,0.14545454545454545,11
ZBTB21,0.0008038585209003215,0.0,0.30334064862228727,0.0007523125789496342,0.0,1
ZBTB7A,0.01527331189710611,0.00041309994691351857,0.36837429671305894,0.02365200389622073,0.52046783625731,19
ZC3H11A,0.01045016077170418,0.00025537204673246086,0.33877995642701525,0.008405785633801672,0.23076923076923078,13
ZC3H4,0.00964630225080386,0.0001670433791573635,0.33612537152121047,0.006266513733171633,0.3939393939393939,12
ZEB2,0.012861736334405145,8.628555574217043e-05,0.3853779429987608,0.021956155543346238,0.5583333333333333,16
ZFHX3,0.008038585209003215,0.0005228779605291189,0.33612537152121047,0.005495518375593027,0.08888888888888889,10
ZFHX4,0.008842443729903537,0.0002782979358302254,0.3478747203579418,0.006066186777438094,0.4,11
ZFX,0.012861736334405145,0.0002109390158745572,0.359018759018759,0.014214219694748838,0.375,16
ZFYVE26,0.00482315112540193,8.402593898991475e-05,0.31162324649298595,0.0012904290376537422,0.5333333333333333,6
ZFYVE9,0.002411575562700965,8.577199372240119e-07,0.315096251266464,0.0018151043194247843,0.6666666666666666,3
ZMIZ1,0.00482315112540193,3.501380139247825e-05,0.3498312710911136,0.006625100383860866,0.3333333333333333,6
ZMYM2,0.02009646302250804,0.0010210644280841984,0.3660977045320777,0.01573915790611415,0.21,25
ZMYM3,0.016881028938906754,0.0003080050899534557,0.35757401552170165,0.021951998635584436,0.35714285714285715,21
ZMYND11,0.011254019292604502,0.0009141407078326705,0.3495363866254566,0.01507181503331634,0.34065934065934067,14
ZMYND8,0.013665594855305467,0.0002169600674670592,0.3493400730131985,0.017265396631745897,0.40441176470588236,17
ZNF18,0.0040192926045016075,5.297133545726473e-06,0.2784243509400179,0.0003604816182980641,0.9,5
ZNF292,0.024115755627009645,0.0058784447816596945,0.36566725455614346,0.014423236205372553,0.2045977011494253,30
ZNF385B,0.011254019292604502,0.002768243045254426,0.3154158215010142,0.0011259779802487854,0.25274725274725274,14
ZNF462,0.00482315112540193,5.835342487209569e-05,0.3253138075313807,0.0038089444669947483,0.2,6
ZNF517,0.002411575562700965,5.297133545726473e-06,0.2740088105726872,0.0002798382262799864,0.6666666666666666,3
ZNF532,0.002411575562700965,0.0,0.32094943240454077,0.0039554306549108185,1.0,3
ZNF536,0.003215434083601286,0.00025672968243234954,0.2852556753038294,0.0003535088653944358,0.16666666666666666,4
ZNF548,0.001607717041800643,0.0,0.24575266693006717,3.506520677118721e-05,1.0,2
ZNF559,0.005627009646302251,0.0012127958008379955,0.2811299435028249,0.00038805000919869446,0.5238095238095238,7
ZNF644,0.008842443729903537,0.0018364190249301555,0.32616675406397483,0.003923167282990262,0.18181818181818182,11
ZNF711,0.003215434083601286,1.3811035089984418e-06,0.31742791528451136,0.004087850002759778,0.6666666666666666,4
ZNF713,0.003215434083601286,0.0,0.25825202408137843,0.00011100697291561911,1.0,4
ZNF774,0.003215434083601286,0.0,0.25825202408137843,0.0001110069729156175,1.0,4
ZNF804A,0.01527331189710611,0.0007007640858902137,0.3732373237323732,0.009513425212436427,0.28654970760233917,19
ZNF827,0.01045016077170418,0.002858876133775158,0.3262522947810123,0.004363857263152341,0.3076923076923077,13
ZNF865,0.001607717041800643,0.0,0.23600834756213243,2.318193710198792e-05,1.0,2
ZSWIM6,0.001607717041800643,8.442233350679564e-06,0.27948775556054817,0.0003747085310695491,0.0,2
ZWILCH,0.005627009646302251,4.9079475550483726e-05,0.30452876376988985,0.0010720172377592643,0.38095238095238093,7
